product_id,order_month,monthly_units,monthly_revenue,avg_unit_price,avg_discount,gross_margin,category,supplier_id,margin_rate,lag_1_units,rolling_3mo_units,forecast_ready_flag
P0047,2025-02,6,1738.5,289.75,0.062,1683.3,Tools,S019,0.97,18.0,14.666666666666666,1
P0048,2024-01,33,8281.560000000001,250.75,0.08875,5118.51,Fasteners,S011,0.652,,33.0,0
P0048,2024-02,28,6687.17,236.83,0.13933333333333334,4003.37,Fasteners,S011,0.652,33.0,30.5,1
P0048,2024-03,4,940.0,235.0,0.146,556.6,Fasteners,S011,0.652,28.0,21.666666666666668,1
P0048,2024-04,16,4316.88,269.805,0.019500000000000003,2783.2799999999997,Fasteners,S011,0.652,4.0,16.0,1
P0048,2024-05,9,2263.59,251.51,0.086,1400.94,Fasteners,S011,0.652,16.0,9.666666666666666,1
P0048,2024-08,11,2696.98,245.18,0.109,1642.63,Fasteners,S011,0.652,9.0,12.0,1
P0048,2024-09,10,2272.9,227.29,0.174,1314.4,Fasteners,S011,0.652,11.0,10.0,1
P0048,2024-10,22,5451.67,245.17666666666665,0.10899999999999999,3342.9700000000003,Fasteners,S011,0.652,10.0,14.333333333333334,1
P0048,2024-11,14,3813.88,272.42,0.01,2471.98,Fasteners,S011,0.652,22.0,15.333333333333334,1
P0048,2024-12,2,549.24,274.62,0.002,357.54,Fasteners,S011,0.652,14.0,12.666666666666666,1
P0048,2025-01,8,2031.84,253.98,0.077,1265.04,Fasteners,S011,0.652,2.0,8.0,1
P0048,2025-02,14,3852.38,275.17,0.0,2510.48,Fasteners,S011,0.652,8.0,8.0,1
P0049,2024-01,31,2945.13,94.29666666666667,0.10033333333333333,471.64,Industrial Supplies,S005,0.239,,31.0,0
P0049,2024-02,21,2003.52,94.17,0.10149999999999999,327.93,Industrial Supplies,S005,0.239,31.0,26.0,1
P0049,2024-03,6,622.56,103.76,0.01,143.82,Industrial Supplies,S005,0.239,21.0,19.333333333333332,1
P0049,2024-04,18,1816.08,100.3,0.043,379.86,Industrial Supplies,S005,0.239,6.0,15.0,1
P0049,2024-05,10,1009.3,100.93,0.037,211.4,Industrial Supplies,S005,0.239,18.0,11.333333333333334,1
P0049,2024-06,20,1827.27,90.765,0.134,231.47000000000003,Industrial Supplies,S005,0.239,10.0,16.0,1
P0049,2024-07,18,1796.04,100.67,0.0395,359.82000000000005,Industrial Supplies,S005,0.239,20.0,16.0,1
P0049,2024-08,6,601.2,100.2,0.044,122.46,Industrial Supplies,S005,0.239,18.0,14.666666666666666,1
P0049,2024-09,31,2958.71,95.7975,0.086,485.22,Industrial Supplies,S005,0.239,6.0,18.333333333333332,1
P0049,2024-10,4,392.4,98.1,0.064,73.24,Industrial Supplies,S005,0.239,31.0,13.666666666666666,1
P0049,2024-11,18,1812.96,100.72,0.039,376.74,Industrial Supplies,S005,0.239,4.0,17.666666666666668,1
P0049,2025-01,9,907.47,100.83,0.038,189.36,Industrial Supplies,S005,0.239,18.0,10.333333333333334,1
P0050,2024-01,9,1070.46,118.94,0.102,654.66,Fasteners,S012,0.651,,9.0,0
P0050,2024-04,9,1020.42,113.38,0.144,604.62,Fasteners,S012,0.651,9.0,9.0,1
P0050,2024-05,9,1056.15,117.35,0.114,640.35,Fasteners,S012,0.651,9.0,9.0,1
P0050,2024-06,44,5320.22,121.125,0.0855,3287.42,Fasteners,S012,0.651,9.0,20.666666666666668,1
P0050,2024-07,3,340.53,113.51,0.143,201.93,Fasteners,S012,0.651,44.0,18.666666666666668,1
P0050,2024-08,18,2264.27,123.115,0.07050000000000001,1432.67,Fasteners,S012,0.651,3.0,21.666666666666668,1
P0050,2024-09,18,2196.2799999999997,122.185,0.0775,1364.68,Fasteners,S012,0.651,18.0,13.0,1
P0050,2024-10,5,576.8,115.36,0.129,345.8,Fasteners,S012,0.651,18.0,13.666666666666666,1
P0050,2024-11,9,1023.93,113.77,0.141,608.13,Fasteners,S012,0.651,5.0,10.666666666666666,1
P0050,2024-12,11,1333.09,121.19,0.085,824.89,Fasteners,S012,0.651,9.0,8.333333333333334,1
P0050,2025-01,9,1037.07,115.23,0.13,621.27,Fasteners,S012,0.651,11.0,9.666666666666666,1
P0051,2024-01,34,8230.07,239.342,0.12840000000000001,7256.99,Maintenance,S003,0.896,,34.0,0
P0051,2024-03,13,3230.63,248.51,0.095,2858.57,Maintenance,S003,0.896,34.0,23.5,1
P0051,2024-06,17,4114.93,242.2,0.118,3628.3900000000003,Maintenance,S003,0.896,13.0,21.333333333333332,1
P0051,2024-08,9,2051.28,227.92,0.17,1793.7,Maintenance,S003,0.896,17.0,13.0,1
P0051,2024-09,9,2286.09,254.01,0.075,2028.51,Maintenance,S003,0.896,9.0,11.666666666666666,1
P0051,2024-10,16,3760.88,235.32999999999998,0.14300000000000002,3302.96,Maintenance,S003,0.896,9.0,11.333333333333334,1
P0051,2024-11,23,5487.05,238.99333333333334,0.12966666666666668,4828.79,Maintenance,S003,0.896,16.0,16.0,1
P0052,2024-01,8,773.6,96.7,0.134,245.04,Tools,S001,0.408,,8.0,0
P0052,2024-02,7,709.73,101.39,0.092,247.24,Tools,S001,0.408,8.0,7.5,1
P0052,2024-03,19,1822.4299999999998,95.75,0.14250000000000002,567.1,Tools,S001,0.408,7.0,11.333333333333334,1
P0052,2024-05,24,2481.87,102.895,0.0785,896.19,Tools,S001,0.408,19.0,16.666666666666668,1
P0052,2024-06,20,1989.8,99.49000000000001,0.109,668.4000000000001,Tools,S001,0.408,24.0,21.0,1
P0052,2024-08,29,2861.64,99.97333333333334,0.10466666666666667,945.61,Tools,S001,0.408,20.0,24.333333333333332,1
P0052,2024-09,19,1766.4,92.625,0.17049999999999998,511.07000000000005,Tools,S001,0.408,29.0,22.666666666666668,1
P0052,2024-10,7,646.38,92.34,0.173,183.89,Tools,S001,0.408,19.0,18.333333333333332,1
P0052,2024-11,11,1206.15,109.65,0.018,479.38,Tools,S001,0.408,7.0,12.333333333333334,1
P0052,2024-12,7,671.44,95.92,0.141,208.95,Tools,S001,0.408,11.0,8.333333333333334,1
P0052,2025-02,22,2170.83,99.435,0.10949999999999999,717.29,Tools,S001,0.408,7.0,13.333333333333334,1
P0053,2024-04,21,1322.68,62.93,0.056499999999999995,-2251.1,Tools,S001,-1.551,,21.0,0
P0053,2024-06,4,251.84,62.96,0.056,-428.88,Tools,S001,-1.551,21.0,12.5,1
P0053,2024-07,16,972.16,60.76,0.089,-1750.72,Tools,S001,-1.551,4.0,13.666666666666666,1
P0053,2024-09,18,1046.05,58.595,0.1215,-2017.19,Tools,S001,-1.551,16.0,12.666666666666666,1
P0053,2024-10,43,2544.48,59.18666666666667,0.11266666666666668,-4773.26,Tools,S001,-1.551,18.0,25.666666666666668,1
P0053,2024-11,27,1534.69,56.830000000000005,0.148,-3060.17,Tools,S001,-1.551,43.0,29.333333333333332,1
P0053,2024-12,17,1054.51,62.03,0.07,-1838.55,Tools,S001,-1.551,27.0,29.0,1
P0053,2025-01,29,1754.8600000000001,61.14000000000001,0.08333333333333333,-3180.3599999999997,Tools,S001,-1.551,17.0,24.333333333333332,1
P0053,2025-02,9,524.7,58.3,0.126,-1006.92,Tools,S001,-1.551,29.0,18.333333333333332,1
P0054,2024-01,10,1705.9,170.59,0.077,1070.0,Industrial Supplies,S008,0.656,,10.0,0
P0054,2024-02,9,1438.83,159.87,0.135,866.52,Industrial Supplies,S008,0.656,10.0,9.5,1
P0054,2024-03,10,1591.3,159.13,0.139,955.4,Industrial Supplies,S008,0.656,9.0,9.666666666666666,1
P0054,2024-04,38,6503.07,170.45,0.07775,4086.65,Industrial Supplies,S008,0.656,10.0,19.0,1
P0054,2024-05,15,2385.87,158.115,0.14450000000000002,1432.02,Industrial Supplies,S008,0.656,38.0,21.0,1
P0054,2024-06,30,4957.049999999999,166.03,0.10166666666666667,3049.35,Industrial Supplies,S008,0.656,15.0,27.666666666666668,1
P0054,2024-07,27,4428.45,163.38,0.11599999999999999,2711.52,Industrial Supplies,S008,0.656,30.0,24.0,1
P0054,2024-08,59,10318.68,174.47,0.056,6566.87,Industrial Supplies,S008,0.656,27.0,38.666666666666664,1
P0054,2024-11,32,5289.16,165.66,0.10366666666666667,3254.2799999999997,Industrial Supplies,S008,0.656,59.0,39.333333333333336,1
P0054,2024-12,32,5465.26,171.1475,0.074,3430.38,Industrial Supplies,S008,0.656,32.0,41.0,1
P0054,2025-02,17,2890.21,169.29500000000002,0.08399999999999999,1809.18,Industrial Supplies,S008,0.656,32.0,27.0,1
P0055,2024-01,20,5164.9400000000005,257.70500000000004,0.14250000000000002,3220.34,Tools,S010,0.676,,20.0,0
P0055,2024-03,21,5329.9,254.7,0.15250000000000002,3288.0699999999997,Tools,S010,0.676,20.0,20.5,1
P0055,2024-05,16,4536.2,282.95,0.058499999999999996,2980.52,Tools,S010,0.676,21.0,19.0,1
P0055,2024-07,19,4957.56,260.26,0.134,3110.19,Tools,S010,0.676,16.0,18.666666666666668,1
P0055,2024-09,34,9406.82,273.18,0.09100000000000001,6101.0,Tools,S010,0.676,19.0,23.0,1
P0055,2024-10,32,8742.34,278.69,0.07266666666666666,5630.98,Tools,S010,0.676,34.0,28.333333333333332,1
P0055,2024-11,20,5319.09,268.17333333333335,0.10766666666666665,3374.49,Tools,S010,0.676,32.0,28.666666666666668,1
P0055,2024-12,6,1534.5,255.75,0.149,951.12,Tools,S010,0.676,20.0,19.333333333333332,1
P0055,2025-01,11,3160.41,287.31,0.044,2090.88,Tools,S010,0.676,6.0,12.333333333333334,1
P0056,2024-01,14,2825.62,201.83,0.112,1020.74,Electrical,S011,0.433,,14.0,0
P0056,2024-02,10,2195.6,219.56,0.034,906.4,Electrical,S011,0.433,14.0,12.0,1
P0056,2024-03,10,1954.7,195.47,0.14,665.5,Electrical,S011,0.433,10.0,11.333333333333334,1
P0056,2024-04,14,2832.06,202.29000000000002,0.11,1027.18,Electrical,S011,0.433,10.0,11.333333333333334,1
P0056,2024-05,31,6689.12,214.63666666666668,0.05566666666666667,2692.6,Electrical,S011,0.433,14.0,18.333333333333332,1
P0056,2024-06,23,4869.969999999999,212.405,0.0655,1904.81,Electrical,S011,0.433,31.0,22.666666666666668,1
P0056,2024-07,11,2105.18,191.38,0.158,687.06,Electrical,S011,0.433,23.0,21.666666666666668,1
P0056,2024-08,18,3808.44,209.56,0.078,1487.88,Electrical,S011,0.433,11.0,17.333333333333332,1
P0056,2024-10,14,3167.5,226.38,0.004,1362.62,Electrical,S011,0.433,18.0,14.333333333333334,1
P0056,2024-11,13,2508.83,191.945,0.1555,832.87,Electrical,S011,0.433,14.0,15.0,1
P0056,2024-12,21,4486.08,211.61,0.069,1778.7599999999998,Electrical,S011,0.433,13.0,16.0,1
P0056,2025-01,10,2077.4,207.74,0.086,788.2,Electrical,S011,0.433,21.0,14.666666666666666,1
P0056,2025-02,15,3048.0,203.2,0.106,1114.2,Electrical,S011,0.433,10.0,15.333333333333334,1
P0057,2024-01,20,3585.2,176.02999999999997,0.068,2174.4,Tools,S012,0.627,,20.0,0
P0057,2024-02,13,2253.94,173.38,0.082,1336.92,Tools,S012,0.627,20.0,16.5,1
P0057,2024-04,7,1175.37,167.91,0.111,681.59,Tools,S012,0.627,13.0,13.333333333333334,1
P0057,2024-05,21,3595.14,175.365,0.0715,2113.8,Tools,S012,0.627,7.0,13.666666666666666,1
P0057,2024-06,10,1771.96,178.575,0.0545,1066.56,Tools,S012,0.627,21.0,12.666666666666666,1
P0057,2024-07,9,1591.02,176.78,0.064,956.16,Tools,S012,0.627,10.0,13.333333333333334,1
P0057,2024-08,25,4370.99,175.83666666666667,0.06899999999999999,2607.4900000000002,Tools,S012,0.627,9.0,14.666666666666666,1
P0057,2024-09,11,1996.5,181.5,0.039,1220.56,Tools,S012,0.627,25.0,15.0,1
P0057,2024-10,36,6243.1,174.8475,0.07425,3703.66,Tools,S012,0.627,11.0,24.0,1
P0057,2024-11,32,5738.54,179.36666666666667,0.05033333333333334,3481.2599999999998,Tools,S012,0.627,36.0,26.333333333333332,1
P0057,2025-01,22,4015.7200000000003,181.88,0.037,2463.84,Tools,S012,0.627,32.0,30.0,1
P0058,2024-01,14,552.96,40.62,0.09,-1899.14,Fasteners,S013,-2.924,,14.0,0
P0058,2024-02,8,300.0,37.5,0.16,-1101.2,Fasteners,S013,-2.924,14.0,11.0,1
P0058,2024-03,34,1473.02,43.06333333333333,0.035333333333333335,-4482.08,Fasteners,S013,-2.924,8.0,18.666666666666668,1
P0058,2024-04,10,445.1,44.51,0.003,-1306.4,Fasteners,S013,-2.924,34.0,17.333333333333332,1
P0058,2024-06,15,639.3,42.54,0.047,-1987.95,Fasteners,S013,-2.924,10.0,19.666666666666668,1
P0058,2024-07,16,669.8199999999999,41.205,0.077,-2132.58,Fasteners,S013,-2.924,15.0,13.666666666666666,1
P0058,2024-08,9,346.32,38.48,0.138,-1230.03,Fasteners,S013,-2.924,16.0,13.333333333333334,1
P0058,2024-10,15,588.6,39.24,0.121,-2038.65,Fasteners,S013,-2.924,9.0,13.333333333333334,1
P0058,2024-11,16,657.12,41.0,0.0815,-2145.2799999999997,Fasteners,S013,-2.924,15.0,13.333333333333334,1
P0058,2024-12,22,888.2,41.36666666666667,0.07333333333333332,-2965.1,Fasteners,S013,-2.924,16.0,17.666666666666668,1
P0058,2025-01,30,1243.2,41.42666666666667,0.072,-4011.3,Fasteners,S013,-2.924,22.0,22.666666666666668,1
P0058,2025-02,7,270.62,38.66,0.134,-955.43,Fasteners,S013,-2.924,30.0,19.666666666666668,1
P0059,2024-01,30,5486.54,180.4333333333333,0.10933333333333334,280.34,Fasteners,S012,0.143,,30.0,0
P0059,2024-02,76,14548.04,191.01000000000002,0.05711111111111111,1359.0,Fasteners,S012,0.143,30.0,53.0,1
P0059,2024-03,14,2578.1,184.15,0.091,148.54,Fasteners,S012,0.143,76.0,40.0,1
P0059,2024-04,7,1249.29,178.47,0.119,34.51,Fasteners,S012,0.143,14.0,32.333333333333336,1
P0059,2024-05,13,2586.09,198.93,0.018,330.07,Fasteners,S012,0.143,7.0,11.333333333333334,1
P0059,2024-06,20,3693.0,184.65,0.0885,222.20000000000002,Fasteners,S012,0.143,13.0,13.333333333333334,1
P0059,2024-08,33,6008.42,183.3825,0.09475,281.6,Fasteners,S012,0.143,20.0,22.0,1
P0059,2024-09,7,1318.8,188.4,0.07,104.02,Fasteners,S012,0.143,33.0,20.0,1
P0059,2024-10,20,3663.08,184.6866666666667,0.08833333333333333,192.28,Fasteners,S012,0.143,7.0,20.0,1
P0059,2024-11,10,1786.8,178.68,0.118,51.4,Fasteners,S012,0.143,20.0,12.333333333333334,1
P0059,2024-12,29,5573.549999999999,191.37,0.055333333333333325,540.89,Fasteners,S012,0.143,10.0,19.666666666666668,1
P0059,2025-01,8,1359.68,169.96,0.161,-28.64,Fasteners,S012,0.143,29.0,15.666666666666666,1
P0060,2024-01,30,8512.5,281.89000000000004,0.11066666666666665,6973.2,Fasteners,S014,0.838,,30.0,0
P0060,2024-03,11,3430.9,311.9,0.016,2866.49,Fasteners,S014,0.838,30.0,20.5,1
P0060,2024-04,23,6499.44,284.74333333333334,0.10166666666666667,5319.31,Fasteners,S014,0.838,11.0,21.333333333333332,1
P0060,2024-05,34,9821.96,291.375,0.08075,8077.42,Fasteners,S014,0.838,23.0,22.666666666666668,1
P0060,2024-07,11,3193.74,290.34,0.084,2629.33,Fasteners,S014,0.838,34.0,22.666666666666668,1
P0060,2024-08,19,5846.83,306.35,0.0335,4871.9400000000005,Fasteners,S014,0.838,11.0,21.333333333333332,1
P0060,2024-10,11,2918.3,265.3,0.163,2353.89,Fasteners,S014,0.838,19.0,13.666666666666666,1
P0060,2024-11,32,8788.28,275.0233333333333,0.13233333333333333,7146.360000000001,Fasteners,S014,0.838,11.0,20.666666666666668,1
P0060,2024-12,27,7865.93,292.56333333333333,0.077,6480.56,Fasteners,S014,0.838,32.0,23.333333333333332,1
P0060,2025-01,5,1532.55,306.51,0.033,1276.0,Fasteners,S014,0.838,27.0,21.333333333333332,1
P0060,2025-02,20,5774.54,291.7166666666667,0.07966666666666666,4748.34,Fasteners,S014,0.838,5.0,17.333333333333332,1
P0061,2024-01,27,1434.2,52.97,0.0825,-1091.11,Fasteners,S002,-0.62,,27.0,0
P0061,2024-02,8,416.08,52.01,0.099,-332.16,Fasteners,S002,-0.62,27.0,17.5,1
P0061,2024-03,5,271.35,54.27,0.06,-196.3,Fasteners,S002,-0.62,8.0,13.333333333333334,1
P0061,2024-04,37,2045.73,55.565,0.0375,-1414.88,Fasteners,S002,-0.62,5.0,16.666666666666668,1
P0061,2024-05,33,1799.0900000000001,54.7275,0.052,-1287.4,Fasteners,S002,-0.62,37.0,25.0,1
P0061,2024-08,9,467.1,51.9,0.101,-374.67,Fasteners,S002,-0.62,33.0,26.333333333333332,1
P0061,2024-09,6,320.04,53.34,0.076,-241.14,Fasteners,S002,-0.62,9.0,16.0,1
P0061,2024-10,14,762.5,54.035,0.064,-546.9200000000001,Fasteners,S002,-0.62,6.0,9.666666666666666,1
P0061,2024-11,13,667.94,51.38,0.11,-547.95,Fasteners,S002,-0.62,14.0,11.0,1
P0061,2025-01,17,937.86,55.275000000000006,0.042499999999999996,-652.15,Fasteners,S002,-0.62,13.0,14.666666666666666,1
P0061,2025-02,19,944.36,49.735,0.1385,-832.71,Fasteners,S002,-0.62,17.0,16.333333333333332,1
P0062,2024-01,27,4258.54,159.99333333333334,0.07566666666666666,2645.29,Electrical,S019,0.655,,27.0,0
P0062,2024-02,10,1602.8,160.28,0.074,1005.3,Electrical,S019,0.655,27.0,18.5,1
P0062,2024-04,45,7272.46,160.885,0.07050000000000001,4583.71,Electrical,S019,0.655,10.0,27.333333333333332,1
P0062,2024-05,9,1322.55,146.95,0.151,784.8,Electrical,S019,0.655,45.0,21.333333333333332,1
P0062,2024-06,8,1210.24,151.28,0.126,732.24,Electrical,S019,0.655,9.0,20.666666666666668,1
P0062,2024-07,19,3026.42,158.98000000000002,0.0815,1891.17,Electrical,S019,0.655,8.0,12.0,1
P0062,2024-08,7,1022.63,146.09,0.156,604.38,Electrical,S019,0.655,19.0,11.333333333333334,1
P0062,2024-09,35,5636.610000000001,160.5825,0.07225,3545.36,Electrical,S019,0.655,7.0,20.333333333333332,1
P0062,2024-11,18,3021.12,167.465,0.0325,1945.6200000000001,Electrical,S019,0.655,35.0,20.0,1
P0062,2024-12,10,1464.3,146.43,0.154,866.8,Electrical,S019,0.655,18.0,21.0,1
P0062,2025-01,17,2754.17,162.01,0.064,1738.42,Electrical,S019,0.655,10.0,15.0,1
P0063,2024-02,14,3667.88,256.46,0.0925,2870.02,Safety,S018,0.798,,14.0,0
P0063,2024-03,15,4157.05,275.96000000000004,0.0235,3302.2,Safety,S018,0.798,14.0,14.5,1
P0063,2024-04,26,6235.28,239.07999999999998,0.15400000000000003,4753.54,Safety,S018,0.798,15.0,18.333333333333332,1
P0063,2024-06,7,1622.11,231.73,0.18,1223.18,Safety,S018,0.798,26.0,16.0,1
P0063,2024-07,7,1637.93,233.99,0.172,1239.0,Safety,S018,0.798,7.0,13.333333333333334,1
P0063,2024-08,9,2200.05,244.45,0.135,1687.14,Safety,S018,0.798,7.0,7.666666666666667,1
P0063,2024-09,23,5860.28,253.21,0.104,4549.51,Safety,S018,0.798,9.0,13.0,1
P0063,2024-10,5,1401.7,280.34,0.008,1116.75,Safety,S018,0.798,23.0,12.333333333333334,1
P0063,2024-12,12,3204.72,267.06,0.055,2520.84,Safety,S018,0.798,5.0,13.333333333333334,1
P0063,2025-01,50,12945.59,261.178,0.0758,10096.09,Safety,S018,0.798,12.0,22.333333333333332,1
P0063,2025-02,27,7074.85,263.1933333333333,0.06866666666666667,5536.12,Safety,S018,0.798,50.0,29.666666666666668,1
P0064,2024-01,33,7056.2,214.37,0.11025,6582.9800000000005,Maintenance,S003,0.94,,33.0,0
P0064,2024-02,8,1671.12,208.89,0.133,1556.4,Maintenance,S003,0.94,33.0,20.5,1
P0064,2024-03,6,1299.6,216.6,0.101,1213.56,Maintenance,S003,0.94,8.0,15.666666666666666,1
P0064,2024-04,21,4789.23,226.715,0.059,4488.09,Maintenance,S003,0.94,6.0,11.666666666666666,1
P0064,2024-06,11,2523.07,229.37,0.048,2365.33,Maintenance,S003,0.94,21.0,12.666666666666666,1
P0064,2024-07,31,6874.51,221.33666666666667,0.08133333333333333,6429.97,Maintenance,S003,0.94,11.0,21.0,1
P0064,2024-08,17,3567.46,209.73000000000002,0.1295,3323.6800000000003,Maintenance,S003,0.94,31.0,19.666666666666668,1
P0064,2024-09,25,5289.68,210.17333333333332,0.12766666666666668,4931.18,Maintenance,S003,0.94,17.0,24.333333333333332,1
P0064,2024-10,15,3301.02,223.46499999999997,0.0725,3085.92,Maintenance,S003,0.94,25.0,19.0,1
P0064,2024-11,6,1408.02,234.67,0.026,1321.98,Maintenance,S003,0.94,15.0,15.333333333333334,1
P0064,2025-01,22,4934.7,220.45,0.085,4619.22,Maintenance,S003,0.94,6.0,14.333333333333334,1
P0065,2024-01,18,3768.45,209.155,0.081,1737.15,Industrial Supplies,S017,0.504,,18.0,0
P0065,2024-02,21,4218.17,208.17,0.08533333333333333,1848.3200000000002,Industrial Supplies,S017,0.504,18.0,19.5,1
P0065,2024-03,9,1745.19,193.91,0.148,729.54,Industrial Supplies,S017,0.504,21.0,16.0,1
P0065,2024-04,5,953.6,190.72,0.162,389.35,Industrial Supplies,S017,0.504,9.0,11.666666666666666,1
P0065,2024-05,5,1056.0,211.2,0.072,491.75,Industrial Supplies,S017,0.504,5.0,6.333333333333333,1
P0065,2024-08,22,4842.700000000001,219.74,0.0345,2360.0,Industrial Supplies,S017,0.504,5.0,10.666666666666666,1
P0065,2024-10,9,1835.28,203.92,0.104,819.63,Industrial Supplies,S017,0.504,22.0,12.0,1
P0065,2024-12,8,1769.76,221.22,0.028,866.96,Industrial Supplies,S017,0.504,9.0,13.0,1
P0065,2025-01,23,4752.09,208.245,0.085,2156.54,Industrial Supplies,S017,0.504,8.0,13.333333333333334,1
P0065,2025-02,28,5419.82,194.13333333333333,0.147,2260.02,Industrial Supplies,S017,0.504,23.0,19.666666666666668,1
P0066,2024-01,10,2038.1,203.81,0.111,1093.5,Fasteners,S008,0.588,,10.0,0
P0066,2024-02,17,3309.85,195.675,0.14650000000000002,1704.03,Fasteners,S008,0.588,10.0,13.5,1
P0066,2024-04,37,7938.95,213.82666666666668,0.06733333333333334,4443.93,Fasteners,S008,0.588,17.0,21.333333333333332,1
P0066,2024-05,11,2463.89,223.99,0.023,1424.83,Fasteners,S008,0.588,37.0,21.666666666666668,1
P0066,2024-06,38,8178.610000000001,216.8225,0.05425,4589.13,Fasteners,S008,0.588,11.0,28.666666666666668,1
P0066,2024-07,10,2173.4,217.34,0.052,1228.8,Fasteners,S008,0.588,38.0,19.666666666666668,1
P0066,2024-08,6,1276.5,212.75,0.072,709.74,Fasteners,S008,0.588,10.0,18.0,1
P0066,2024-09,26,5570.6,214.28333333333333,0.06533333333333334,3114.64,Fasteners,S008,0.588,6.0,14.0,1
P0066,2024-10,28,5693.84,203.695,0.1115,3048.96,Fasteners,S008,0.588,26.0,20.0,1
P0066,2024-12,13,2825.42,217.34,0.052,1597.44,Fasteners,S008,0.588,28.0,22.333333333333332,1
P0066,2025-01,13,2706.6,208.05,0.0925,1478.62,Fasteners,S008,0.588,13.0,18.0,1
P0067,2024-01,11,1312.08,119.28,0.043,1126.73,Tools,S010,0.865,,11.0,0
P0067,2024-02,18,2077.4700000000003,115.41499999999999,0.07400000000000001,1774.17,Tools,S010,0.865,11.0,14.5,1
P0067,2024-04,42,4806.75,113.9525,0.08574999999999999,4099.05,Tools,S010,0.865,18.0,23.666666666666668,1
P0067,2024-06,12,1378.6599999999999,115.73,0.07150000000000001,1176.46,Tools,S010,0.865,42.0,24.0,1
P0067,2024-08,22,2575.52,116.37,0.06633333333333334,2204.82,Tools,S010,0.865,12.0,25.333333333333332,1
P0067,2024-10,11,1340.9,121.9,0.022,1155.55,Tools,S010,0.865,22.0,15.0,1
P0067,2024-11,39,4282.51,110.852,0.11059999999999999,3625.3599999999997,Tools,S010,0.865,11.0,24.0,1
P0067,2024-12,16,1829.75,113.17500000000001,0.092,1560.15,Tools,S010,0.865,39.0,22.0,1
P0067,2025-01,28,3325.7,118.7,0.04766666666666666,2853.9,Tools,S010,0.865,16.0,27.666666666666668,1
P0067,2025-02,6,732.12,122.02,0.021,631.02,Tools,S010,0.865,28.0,16.666666666666668,1
P0068,2024-01,7,709.87,101.41,0.03,318.36,Fasteners,S002,0.465,,7.0,0
P0068,2024-02,11,1112.1,101.1,0.033,496.87,Fasteners,S002,0.465,7.0,9.0,1
P0068,2024-03,9,859.05,95.45,0.087,355.68,Fasteners,S002,0.465,11.0,9.0,1
P0068,2024-04,19,1837.98,97.545,0.067,775.31,Fasteners,S002,0.465,9.0,13.0,1
P0068,2024-05,37,3445.3500000000004,92.71,0.11325,1375.94,Fasteners,S002,0.465,19.0,21.666666666666668,1
P0068,2024-06,12,1102.8,91.9,0.121,431.64,Fasteners,S002,0.465,37.0,22.666666666666668,1
P0068,2024-08,8,734.32,91.79,0.122,286.88,Fasteners,S002,0.465,12.0,19.0,1
P0068,2024-10,4,400.64,100.16,0.042,176.92,Fasteners,S002,0.465,8.0,8.0,1
P0068,2024-12,41,3827.5,92.055,0.1195,1534.37,Fasteners,S002,0.465,4.0,17.666666666666668,1
P0069,2024-01,36,9106.82,253.04,0.03366666666666667,3194.9,Tools,S019,0.373,,36.0,0
P0069,2024-02,9,2330.82,258.98,0.011,852.84,Tools,S019,0.373,36.0,22.5,1
P0069,2024-03,18,4114.8,228.6,0.127,1158.84,Tools,S019,0.373,9.0,21.0,1
P0069,2024-04,3,757.29,252.43,0.036,264.63,Tools,S019,0.373,18.0,10.0,1
P0069,2024-05,13,3308.89,254.53,0.028,1174.03,Tools,S019,0.373,3.0,11.333333333333334,1
P0069,2024-06,22,5584.4,254.26500000000001,0.028999999999999998,1971.56,Tools,S019,0.373,13.0,12.666666666666666,1
P0069,2024-07,22,5472.9400000000005,247.37333333333333,0.05533333333333334,1860.1,Tools,S019,0.373,22.0,19.0,1
P0069,2024-08,9,2040.93,226.77,0.134,562.95,Tools,S019,0.373,22.0,17.666666666666668,1
P0069,2024-09,15,3566.0299999999997,237.76999999999998,0.092,1102.73,Tools,S019,0.373,9.0,15.333333333333334,1
P0069,2024-11,9,2241.27,249.03,0.049,763.29,Tools,S019,0.373,15.0,11.0,1
P0069,2024-12,7,1541.54,220.22,0.159,392.0,Tools,S019,0.373,9.0,10.333333333333334,1
P0069,2025-01,21,5344.26,255.13666666666666,0.025666666666666667,1895.6399999999999,Tools,S019,0.373,7.0,12.333333333333334,1
P0070,2024-01,13,3102.2799999999997,239.01999999999998,0.088,2462.6800000000003,Maintenance,S009,0.812,,13.0,0
P0070,2024-03,11,2375.45,215.95,0.176,1834.25,Maintenance,S009,0.812,13.0,12.0,1
P0070,2024-05,9,1960.11,217.79,0.169,1517.31,Maintenance,S009,0.812,11.0,11.0,1
P0070,2024-07,8,1822.0,227.75,0.131,1428.4,Maintenance,S009,0.812,9.0,9.333333333333334,1
P0070,2024-09,8,1780.08,222.51,0.151,1386.48,Maintenance,S009,0.812,8.0,8.333333333333334,1
P0070,2024-11,12,2792.76,232.73,0.112,2202.36,Maintenance,S009,0.812,8.0,9.333333333333334,1
P0070,2024-12,9,2104.02,233.78,0.108,1661.22,Maintenance,S009,0.812,12.0,9.666666666666666,1
P0070,2025-02,17,4158.74,242.82,0.07350000000000001,3322.34,Maintenance,S009,0.812,9.0,12.666666666666666,1
P0071,2024-01,8,1898.08,237.26,0.151,1634.72,Maintenance,S007,0.882,,8.0,0
